LON,LAT,NUM,STR,CITY,ZIP,PID
-97.68700572925262,37.018831146431125,1279,W 180TH ST S,Caldwell,67022,0963230700000003000
-97.659561123836,37.01545335236504,00000,S RYAN RD,Caldwell,67022,0963230800000003000
-97.6640213849858,37.013601939320594,00000,W 190TH ST S,Caldwell,67022,0963230800000002000
-97.67517741382807,37.01532415186327,00000,W 180TH ST S,Caldwell,67022,0963230700000005000
-97.67966433158566,37.015301720300236,00000,S MILAN RD,Caldwell,67022,096323070000000200A
-97.67738131763912,37.01175329457019,00000,W 190TH ST S,Caldwell,67022,096323070000000200B
-97.686993606937,37.01172163716841,1251,W 180TH ST S,Caldwell,67022,0963230700000004000
-97.66394419095678,37.004348571294514,1925,S RYAN RD,Caldwell,67022,0963241700000001000
-97.66848932179052,37.006328330226694,00000,W 190TH ST S,Caldwell,67022,0963241700000002010
-97.67738828182834,37.00811535274151,00000,W 190TH ST S,Caldwell,67022,0963241800000001000
-97.66798715905514,37.00889379348277,1167,W 190TH ST S,Caldwell,67022,0963241700000002000
-97.68700322969035,37.008108210640714,00000,W 190TH ST S,Caldwell,67022,096324180000000100A
-97.67499134533415,37.00533601052958,00000,S MILAN RD,Caldwell,67022,096324180000000100C
-97.68697367691414,37.00253429370366,00000,W 200TH ST S,Caldwell,67022,096324180000000100B
-97.67748291664859,37.00250114682956,00000,W 190TH ST S,Caldwell,67022,0963241800000002000
-97.64929813537047,37.00830302412437,00000,W 190TH ST S,Caldwell,67022,0963251600000001010
-97.65265356978126,37.00261320380014,00000,W 200TH ST S,Caldwell,67022,0963251600000002000
-97.64371150498283,37.00452938052031,1005,W 190TH ST S,Caldwell,67022,0963251600000001000
-97.58619067413488,37.03634591385469,00000,W 175TH ST S,Caldwell,67022,0963210100000002000
-97.59220027986731,37.03511976934576,738,W 175TH ST S,Caldwell,67022,0963210100000011000
-97.59356449155135,37.0362131794851,792,W 175TH ST S,Caldwell,67022,0963210100000003000
-97.5886610097252,37.03443704305681,728,W 175TH ST S,Caldwell,67022,0963210100000015000
-97.59017957667871,37.03515811670228,732,W 175TH ST S,Caldwell,67022,0963210100000014000
-97.59104499790291,37.035145568452805,734,W 175TH ST S,Caldwell,67022,0963210100000013000
-97.60027869626671,37.033594408543166,00000,W 175TH ST S,Caldwell,67022,0963210100000004000
-97.59840380312349,37.033191077378476,790,W 175TH ST S,Caldwell,67022,0963210100000005000
-97.59615795023448,37.03336148024547,770,W 175TH ST S,Caldwell,67022,0963210100000006000
-97.59303119051324,37.033209479811674,740,W 175TH ST S,Caldwell,67022,0963210100000010000
-97.59371055402329,37.03321109289118,742,W 175TH ST S,Caldwell,67022,0963210100000009000
-97.59577489916502,37.03295975680378,764,W 175TH ST S,Caldwell,67022,0963210100000008000
-97.59700278925888,37.03293881456802,780,W 175TH ST S,Caldwell,67022,0963210100000007000
-97.59223376097626,37.03098077691544,1760,S GREENE RD,Caldwell,67022,0963210100000016000
-97.59345043111225,37.030959635482816,1759,S GREENE RD,Caldwell,67022,0963210100000018000
-97.59651985361467,37.02996215747461,1765,S GREENE RD,Caldwell,67022,0963210100000019000
-97.61447604830937,37.030641415484595,505,W 1ST AVE,Caldwell,67022,0963210200000001000
-97.61455603340396,37.028123870842485,00000,S SPRINGDALE RD,Caldwell,67022,0963210200000002000
-97.59223009584993,37.03007529162706,00000,S GREENE RD,Caldwell,67022,0963210100000017010
-97.59222923077229,37.029173910343474,1766,S GREENE RD,Caldwell,67022,0963210100000017000
-97.5866543346281,37.02709550619116,731,W 178TH ST S,Caldwell,67022,0963210100000022010
-97.59390235826031,37.02698890593935,735,W 178TH ST S,Caldwell,67022,0963210100000022000
-97.60023880657656,37.02811700602295,00000,E 4TH AVE,Caldwell,67022,0963210100000020000
-97.59946734823275,37.025049216298385,00000,W 180TH ST S,Caldwell,67022,0963210100000021000
-97.5927722511326,37.023033347322745,00000,W 180TH ST S,Caldwell,67022,0963211200000002000
-97.60011525633479,37.02481364992513,00000,W 180TH ST S,Caldwell,67022,0963211200000003000
-97.59885490561811,37.02412812311566,00000,S CALDWELL RD,Caldwell,67022,0963211200000004000
-97.59883979191264,37.02245059915077,00000,S CALDWELL RD,Caldwell,67022,0963211200000005000
-97.59387920642968,37.018419069587864,00000,S CHICASKIA RD,Caldwell,67022,0963211200000010000
-97.59887454234108,37.01706125461587,00000,S CALDWELL RD,Caldwell,67022,0963211200000006000
-97.58707939541179,37.0145822240356,00000,S CHICASKIA RD,Caldwell,67022,0963211200000009000
-97.5916944681752,37.01359271386346,00000,W 190TH ST S,Caldwell,67022,0963211200000008000
-97.60035066793981,37.013074347892854,00000,S CALDWELL RD,Caldwell,67022,0963211200000007000
-97.59246381817306,37.032240244851955,00000,W 175TH ST S,Caldwell,67022,0963210103001002000
-97.59222708829031,37.03206866927181,00000,W 175TH ST S,Caldwell,67022,0963210103001001000
-97.5947780359993,37.03176435564392,00000,W 175TH ST S,Caldwell,67022,0963210103002003000
-97.59554591276003,37.031965258050306,765,W 175TH ST S,Caldwell,67022,0963210103002004000
-97.59689306543683,37.031724949566986,777,W 175TH ST S,Caldwell,67022,0963210103002007000
-97.59731989814745,37.031716955386656,781,W 175TH ST S,Caldwell,67022,0963210103002008000
-97.59774007164685,37.03170913942728,783,W 175TH ST S,Caldwell,67022,0963210103002009000
-97.59821471584101,37.03170046934447,787,W 175TH ST S,Caldwell,67022,0963210103002010000
-97.60066338990569,37.03209337511909,509,E CENTRAL AVE,Caldwell,67022,0963210103002013000
-97.599268726681,37.03168067154058,789,W 175TH ST S,Caldwell,67022,0963210103002011000
-97.6004020955915,37.03192079028599,525,E CENTRAL AVE,Caldwell,67022,0963210103002012000
-97.593678100587,37.03203407341469,734,W 175TH ST S,Caldwell,67022,0963210103002001000
-97.59223236319768,37.03139951411294,00000,S GREENE RD,Caldwell,67022,0963210103003001000
-97.59596343757686,37.03173630093468,769,W 175TH ST S,Caldwell,67022,0963210103002005000
-97.5936833624688,37.0313649179534,00000,S GREENE RD,Caldwell,67022,0963210103002016000
-97.60038801360113,37.03014818026358,00000,W 175TH ST S,Caldwell,67022,0963210103002014000
-97.58843572887076,37.0307052832897,723,W 175TH ST S,Caldwell,67022,0963210104001003000
-97.58907182188105,37.03213252962702,727,W 175TH ST S,Caldwell,67022,0963210104001005000
