LON,LAT,NUM,STR,CITY,ZIP,PID
-96.92215129861106,38.924855448810646,00000,SCHULER RD,Junction City,66441,0311341800000002000
-96.87916009809534,38.925974115444106,00000,W LYON CREEK RD,Junction City,66441,0311351600000001010
-96.85076580319264,38.920774448017866,00000,OTTER CREEK RD,Junction City,66441,0311361400000003000
-96.8446623369878,38.925490179812826,4992,OTTER CREEK RD,Junction City,66441,0311361400000001030
-96.83847237829242,38.92442061449728,00000,OTTER CREEK RD,Junction City,66441,0311361400000001050
-96.86228266821661,38.92802637831556,00000,S US 77,Junction City,66441,0311351500000001000
-96.90720536831486,38.923487500156725,2084,LATZKE RD,Junction City,66441,0311341700000002040
-96.8822259071245,38.950868630445825,3476,POLAND RD,Junction City,66441,0311320400000004010
-96.86775734201952,38.951174941806144,6445,W LYON CREEK RD,Junction City,66441,0311320300000011010
-96.89110144538793,38.973328219149074,00000,BRITT RD,Junction City,66441,0311192900000007000
-96.95651019275208,38.973826176453244,00000,OLD HWY 40,Junction City,66441,0311272600000004000
-96.87443825651795,38.971711338551074,00000,RIVER RD,Junction City,66441,0311183300000001000
-96.84898526100199,38.98821953448512,00000,I-70,Junction City,66441,0311162300000004000
-96.81259260037149,38.98788254996346,00000,J HILL RD,Junction City,66441,0311041900000004000
-96.90584122130957,38.897391492232025,00000,W LYON CREEK RD,Junction City,66441,0311392900000002000
-96.82546708928433,38.920811311529825,00000,OTTER CREEK RD,Junction City,66441,0311361300000001000
-96.81171211031132,38.922563464832436,00000,SKIDDY RD,Junction City,66441,0311441800000003000
-96.84493578326196,38.92803342882816,5002,OTTER CREEK RD,Junction City,66441,0311361400000002000
-96.88494042816522,38.928918908077044,5052,W LYON CREEK RD,Junction City,66441,0311320900000004000
-96.89477597081998,38.930018688492105,00000,LATZKE RD,Junction City,66441,0311330800000004000
-96.84160913536445,38.9298423375031,00000,OTTER CREEK RD,Junction City,66441,0311311100000004020
-96.87292046525968,38.9305850695047,00000,ZIMMERMAN RD,Junction City,66441,0311320900000006000
-96.88722924388102,38.93170046802518,5056,W LYON CREEK RD,Junction City,66441,031132090000000300A
-96.90413527522009,38.931899649780306,00000,LATZKE RD,Junction City,66441,0311330800000003000
-96.9132768473091,38.931996424675546,00000,LATZKE RD,Junction City,66441,0311330700000004000
-96.82548800296246,38.93166155393962,00000,OTTER CREEK RD,Junction City,66441,0311311200000005000
-96.8097427643029,38.931624242084666,5104,SKIDDY RD,Junction City,66441,0311430700000003000
-96.8770938898477,38.93253260502168,00000,W LYON CREEK RD,Junction City,66441,0311320900000005000
-96.86732642422015,38.93642691298222,00000,ZIMMERMAN RD,Junction City,66441,0311321000000007000
-96.85995386489425,38.93665756900386,00000,ZIMMERMAN RD,Junction City,66441,0311321000000006000
-96.8812738591117,38.935366874626965,00000,W LYON CREEK RD,Junction City,66441,0311320900000005040
-96.92214588311737,38.93392675703062,00000,SCHULER RD,Junction City,66441,0311330700000003000
-96.87827067029346,38.93733255046024,5707,W LYON CREEK RD,Junction City,66441,0311320900000005060
-96.88405018873553,38.936911722542995,00000,W LYON CREEK RD,Junction City,66441,0311320900000005010
-96.91187860923878,38.908205099231225,1863,LILLY RD,Junction City,66441,0311341900000008000
-96.91437298823763,38.90533004813295,00000,LILLY RD,Junction City,66441,0311341900000001020
-96.87632579613695,38.90816257056066,00000,ZIMMERMAN RD,Junction City,66441,0311352100000005000
-96.86952117374925,38.904653111373385,00000,KICKAPOO SCHOOL R,Junction City,66441,0311352200000003000
-96.82078460739112,38.90442891046132,00000,HARREL RD,Junction City,66441,0311362400000005010
-96.80959820067002,38.90802351179325,3600,SKIDDY RD,Junction City,66441,0311441900000003000
-96.9107930271081,38.91100764188934,1884,LILLY RD,Junction City,66441,0311341900000002000
-96.88720040391799,38.948082960890545,00000,POLAND RD,Junction City,66441,0311320400000006030
-96.88270008464389,38.94806477202965,6458,BECK RD,Junction City,66441,0311320400000006020
-96.90394512523063,38.946462161651496,0000,POLAND RD,Junction City,66441,0311330500000002010
-96.89703238430344,38.94815915650172,00000,POLAND RD,Junction City,66441,0311330500000006000
-96.89454303991258,38.9463432577817,00000,POLAND RD,Junction City,66441,0311330500000005010
-96.88988664689188,38.94964975162639,3162,POLAND RD,Junction City,66441,0311320400000005000
-96.88916375683029,38.94975914558158,00000,POLAND RD,Junction City,66441,0311320400000006000
-96.92209823827132,38.946690531302174,0000,POLAND RD,Junction City,66441,0311330600000003010
-96.85546448260874,38.94615931881286,6225,S US 77 HWY,Junction City,66441,0311320300000001010
-96.86415740550218,38.94988066449738,00000,W LYON CREEK RD,Junction City,66441,0311320300000013000
-96.8450650458906,38.949118506957845,00000,OTTER CREEK RD,Junction City,66441,0311310200000005000
-96.84578502448042,38.948645803828626,6328,OTTER CREEK RD,Junction City,66441,0311310200000005010
-96.86489931241721,38.952716712068415,6611,W LYON CREEK RD,Junction City,66441,0311320300000010000
-96.8393417601887,38.949813639215975,00000,RED RD,Junction City,66441,0311310200000008020
-96.86354087869708,38.95273228369824,6639,W LYON CREEK RD,Junction City,66441,0311320300000009010
-96.8661604028965,38.95384494399974,6552,W LYON CREEK RD,Junction City,66441,0311320300000008000
-96.83955377112976,38.953058790720036,6749,N RED RD,Junction City,66441,0311310200000009000
-96.86536347147536,38.95428743512069,6608,W LYON CREEK RD,Junction City,66441,0311320300000004010
-96.84454444792897,38.95033908572678,6542,N RED RD,Junction City,66441,0311310200000008000
-96.86026172427948,38.953564119601594,6812,W LYON CREEK RD,Junction City,66441,0311320300000002000
-96.83960661093306,38.9935835100318,00000,I-70,Junction City,66441,0311162300000002000
