LON,LAT,NUM,STR,CITY,ZIP,PID
-99.57800339506943,38.374881906616125,00000,CR,Alexander,67513,0831693000000002000
-99.57097264021762,38.37485715822192,00000,CR,Alexander,67513,0831693000000001000
-99.55686369587366,38.37125500486022,00000,CR,Alexander,67513,0831692900000001000
-99.58032487802055,38.36769633227263,00000,CR,Alexander,67513,0831693000000004000
-99.57099230972908,38.367675960306485,00000,CR,Alexander,67513,0831693000000005000
-99.56143265362198,38.36766427144334,00000,CR,Alexander,67513,0831692900000002000
-99.58250631586463,38.360334540198345,00000,CR,Alexander,67513,0831693100000003000
-99.5779679682096,38.360326741820515,00000,CR,Alexander,67513,0831693100000002000
-99.57093630561015,38.36031445985451,00000,CR,Alexander,67513,0831693100000001000
-99.5613425799976,38.35666921169694,00000,CR,Alexander,67513,0831693200000002000
-99.55216673044313,38.35848822280603,00000,CR,Alexander,67513,0831693200000001000
-99.58012658435389,38.35310412020011,00000,CR,Alexander,67513,0831693100000004000
-99.57088647606135,38.353091303819,00000,CR,Alexander,67513,0831693100000005000
-99.55210859237627,38.35125934922671,00000,CR,Alexander,67513,0831693200000003000
-99.42398751179672,38.43306032894368,00000,CR,Nekoma,67559,0831720400000001000
-99.43315427758704,38.43308004465602,00000,CR,Nekoma,67559,0831720400000002000
-99.42824678568147,38.4257068486005,00000,CR,Nekoma,67559,0831720400000003000
-99.42812998358411,38.418304489454414,00000,CR,Nekoma,67559,0831720900000001000
-99.40489692545952,38.41474200037284,00000,CR,Nekoma,67559,0831721000000001000
-99.41417329200272,38.41648536344274,00000,CR,Nekoma,67559,0831721000000002000
-99.42806550880124,38.41107031947486,1424,CR 180,Nekoma,67559,0831720900000002000
-99.41411337482245,38.4092796282293,00000,CR,Nekoma,67559,0831721000000003000
-99.46519601236844,38.42933367992737,1674,Ave S,Nekoma,67559,0831730600000001000
-99.45163809147564,38.4329446906901,00000,CR,Nekoma,67559,0831730500000003000
-99.44248147664806,38.43477215986478,00000,CR,Nekoma,67559,0831730500000001000
-99.4423534334824,38.429266689605,00000,CR,Nekoma,67559,0831730500000002000
-99.46979819834996,38.42578415972654,00000,CR,Nekoma,67559,0831730600000003000
-99.44687925413079,38.4256469218583,00000,CR,Nekoma,67559,0831730500000004000
-99.46966467366447,38.41670805938056,00000,CR,Nekoma,67559,0831730700000002000
-99.4605957995364,38.418435311257696,00000,CR,Nekoma,67559,0831730700000001000
-99.45132688496767,38.420110907673035,00000,CR,Nekoma,67559,0831730800000002000
-99.4421068140467,38.41472960431032,00000,CR,Nekoma,67559,0831730800000001000
-99.4512465796237,38.41293639093348,00000,CR,Nekoma,67559,0831730800000003000
-99.4605212461052,38.41297188688637,00000,CR,Nekoma,67559,0831730700000005000
-99.46951321141933,38.40947138016147,00000,CR,Nekoma,67559,0831730700000003000
-99.46048375087442,38.40937758208305,00000,CR,Nekoma,67559,0831730700000004000
-99.46935553013753,38.40392759669366,00000,CR,Nekoma,67559,0831741800000002000
-99.46037343461342,38.40383459352137,00000,CR,Nekoma,67559,0831741800000001000
-99.45108722657714,38.403793278731726,00000,CR,Nekoma,67559,0831741700000002000
-99.44192588167041,38.40377586252194,00000,CR,Nekoma,67559,0831741700000001000
-99.46911452292656,38.39673595075709,00000,CR,Nekoma,67559,0831741800000003000
-99.4601653097843,38.39665945836266,00000,CR,Nekoma,67559,0831741800000004000
-99.45095876838984,38.39661613305884,00000,CR,Nekoma,67559,0831741700000003020
-99.44176253920567,38.398376427106214,00000,CR,Nekoma,67559,0831741700000003000
-99.44169886706746,38.39478292032855,00000,CR,Nekoma,67559,0831741700000003010
-99.46892188684957,38.38933295476197,00000,CR,Nekoma,67559,0831741900000002000
-99.46412803182746,38.385716073969334,1206,CR 160,Nekoma,67559,0831741900000001000
-99.450750561814,38.38926785085792,00000,CR,Nekoma,67559,0831742000000002000
-99.44156567880104,38.38927729482742,00000,CR,Nekoma,67559,0831742000000001000
-99.45045977491074,38.38210265134104,00000,CR,Nekoma,67559,0831742000000003000
-99.44140367123282,38.38389912321148,00000,CR,Nekoma,67559,0831742000000004000
-99.44127333601573,38.38030679738137,00000,CR,Nekoma,67559,0831742000000005000
